Symbol	Name	Sector	Industry	PE	EPS	DivYield	Shares	DPS	PEG	PtS	PtB
PXS	Pyxis Tankers Cmn			67.65	0.03	0	18278260	0	0	1.33	0.78
PY	Prncpl Shrhl Yld ETF			0	0	0	0	0	0	0	0
PYDS	Payment Data Syst Cmn			0	-0.11	0	12240510	0	0	1.5	2.04
PYPL	Paypal Holdings			35.29	1.15	0	1207491000	0	1.42	4.55	3.35
PYZ	Dynamic Basic Materials Powershares			0	0	0	0	0	0	0	0
PZRX	Phaserx Inc Cmn			0	-4.01	0	11689020	0	0	0	1.58
PZZA	Papa John's Intl	Consumer Services	Restaurants	34.47	2.48	0.95	36924520	0.8	1.89	1.84	0
QABA	Qtec First Trust ETF			0	0	0	0	0	0	0	0
QADA	Qad Inc	Technology	Computer Software: Prepackaged Software	146.78	0.2	0.99	19002020	0.29	7.38	2.05	4.38
QADB	Q A D Inc Cl B	Technology	Computer Software: Prepackaged Software	125	0.2	0.94	19001980	0.24	7.73	1.77	3.79
QAT	Ishrs MSCI Qatar Cp			0	0	0	0	0	0	0	0
QBAK	Qualstar Corp	Technology	Electronic Components	0	-1.16	0	2041237	0	0	0.91	1.51
QCLN	First Trust Cl Edg Grn			0	0	0	0	0	0	0	0
QCOM	Qualcomm Inc	Technology	Radio And Television Broadcasting And Communications Equipment	16.47	3.28	4.01	1477037000	2.12	1.1	3.28	2.5
QCRH	Qcr Holdings Inc	Finance	Major Banks	19.77	2.17	0.38	13106060	0.16	1.6	4.73	1.95
QDEL	Quidel Cp	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	0	-0.37	0	32643210	0	6.29	3.43	3.34
QGEN	Qiagen N.V.	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	83.44	0.35	0	225961500	0	1.94	4.89	2.51
QINC	First TR Rba Ql ETF			0	0	0	0	0	0	0	0
QIWI	Qiwi Plc ADR			7.14	2.07	6.16	60842040	0.88	2005.91	1.51	1.29
QLC	Flxshrs US Ql Lg Cap			0	0	0	0	0	0	0	0
QLYS	Qualys Inc			68	0.5	0	35882350	0	2.52	6.32	4.84
QNST	Quinstreet Inc	Miscellaneous	Business Services	0	-0.37	0	45728660	0	0.2	0.5	1.29
QPAC	Quinpario Acq2 Com			0	0	0	10441120	0	0	0	20.92
QPACU	Quinpario Acq 2 Unit			0	0	0	43750180000	0	0	0	0
QPACW	Quinpario Acq2 Wrnt			0	0	0	0	0	0	0	0
QQEW	First Trust Nasdaq-1			0	0	0	0	0	0	0	0
QQQ	Powershares QQQ			0	17.77	0	0	0	0	0	0
QQQC	Global X Nasdaq Chin			0	0	0	0	0	0	0	0
QQQX	Nuveen Nasdaq 100			0	0	7.26	0	1.4	0	0	0
QQXT	First Trust Ex Tech			0	0	0	0	0	0	0	0
QRHC	Quest Resource Cmn			0	-0.66	0	15262670	0	-0.2	0.17	0.46
QRVO	Qorvo Inc Cmn			0	-0.75	0	126452400	0	1.04	2.8	1.72
QSII	Quality Systems Inc	Technology	EDP Services	0	-0.05	0	62436700	0	2.37	1.89	3.21
QTEC	First Trust Nasdaq-1			0	0	0	0	0	0	0	0
QTNA	Quantenna Communications Inc			0	-1.49	0	1289804	0	43.24	0.21	0
QTNT	Quotient Limited Ord			0	-2.79	0	14376560	0	0	4.24	0
QUIK	Quicklogic Corp	Technology	Semiconductors	0	-0.33	0	67790120	0	-0.3	8.93	6.9
QUMU	Qumu Corporation			0	-1.68	0	9227273	0	-0.12	0.63	1.07
QUNR	Qunar Cayman Isl Ads			0	-7.92	0	145711600	0	-2.77	6.69	37.02
QURE	Uniqure N.V.			0	-2.92	0	25135450	0	0	8.58	2.12
QVCA	Liberty Int Qvc Sr A			18.58	1.04	0	466873700	0	3.53	0.86	1.8
QVCB	Liberty Int Qvc Sr B			17.9	1.04	0	466702500	0	0	0.84	1.76
QYLD	Recon Nq100 Cv Call			0	0	0	0	0	0	0	0
RADA	Rada Electr Inds Ltd	Consumer Non-Durables	Electronic Components	0	-0.57	0	17210560	0	0	1.647	2.6341
RAIL	Freightcar America	Capital Goods	Railroads	7.58	1.93	2.5	12383720	0.36	10.42	0.3	0.69
RAND	Rand Capital Cp	Finance	Closed-End Fund - Equity	0	-0.01	0	6321875	0	0	13.87	0.62
RARE	Ultragenyx Pharmaceu	Consumer Services	Restaurants	0	-5.88	0	40866040	0	-0.4	23513.08	6.47
RARX	Ra Pharmaceuticals Inc			0	-41.42	0	22545820	0	0	75.73	0
RAVE	Rave Restaurant Grp			0	-0.95	0	10656650	0	-0.77	0.4	2.81
RAVN	Raven Industries Inc	Capital Goods	Specialty Chemicals	159.24	0.25	2.17	36076000	0.52	3.47	3.47	3.44
RBCAA	Republic Bancorp Inc	Finance	Major Banks	15.75	2.19	2.38	20860040	0.84	1.44	3.61	1.19
RBCN	Rubicon Technology	Technology	Semiconductors	0	-2.02	0	26833330	0	-0.03	0.82	0.2
RBPAA	Royal Bncsh of Pa	Finance	Major Banks	12.9	0.31	0	30792500	0	0	4.22	2.39
RCII	Rent-A-Center Inc	Technology	Diversified Commercial Services	0	-16.42	3.76	53148760	0.32	2.15	0.15	0.9
RCKY	Rocky Brands Inc	Consumer Non-Durables	Shoe Manufacturing	0	-0.02	3.81	7425641	0.44	6.42	0.33	0.63
RCMT	R C M Tech Inc	Technology	Professional Services	15.46	0.4	0	12084280	0	0	0.41	2.19
RCON	Recon Technology Lt	Energy	Oilfield Services/Equipment	0	-0.94	0	6231293	0	0	1.29	1.54
RDCM	Radcom Ltd	Technology	Computer peripheral equipment	336.36	0.05	0	11409730	0	2.7	8.8	5.41
RDHL	Redhill Biophrma ADR			0	-2.19	0	12747380	0	0	118929.52	2.93
RDI	Reading Intl Cl A	Consumer Services	Movies/Entertainment	31.62	0.52	0	23333940	0	0	1.41	2.49
RDIB	Reading Intl Cl B	Consumer Services	Movies/Entertainment	32.21	0.52	0	23333730	0	0	1.76	3.13
RDNT	Radnet Inc	Health Care	Medical Specialities	61.98	0.1	0	46467230	0	2.38	0.32	7.53
RDUS	Radius Health Cmn			0	-3.8	0	43129160	0	-3.32	0	5.37
RDVY	First Trust ETF Vi			0	0	0	0	0	0	0	0
RDWR	Radware Ltd	Miscellaneous	Business Services	0	-0.05	0	43752250	0	7.07	3.39	2.2
RECN	Resources Connect	Miscellaneous	Business Services	23.68	0.7	2.68	29722890	0.44	2.77	0.83	2.04
REFR	Research Frontiers	Miscellaneous	Multi-Sector Companies	0	-0.19	0	24043960	0	-0.34	32.55	6.99
REGI	Renewable Energy			0	-1.7	0	38552490	0	0.5	0.18	0.58
REGN	Regeneron Pharmaceutical	Consumer Durables	Major Pharmaceuticals	46.74	6.86	0	105121300	0	1.45	7.79	8.51
REIS	Reis Inc	Miscellaneous	Business Services	36.77	0.55	3.38	11301240	0.68	0	4.53	2.28
RELL	Richardson Electrncs	Consumer Non-Durables	Electronic Components	0	-0.67	3.85	12843450	0.24	-0.61	0.58	0.6
RELV	Reliv Intl Inc	Consumer Durables	Major Pharmaceuticals	0	-0.64	0	1843891	0	0	0.18	0.58
RELY	Real Industry Cmn			0	-1	0	29267310	0	-0.2	0.13	1.28
REPH	Recro Pharma Inc			0	-1.07	0	12162590	0	0	1.45	2.39
RESN	Resonant Inc Cmn Stk			0	-1.49	0	12441810	0	0	530.14	4.24
RETA	Reata Pharma Cla  Cmn			0	-0.15	0	22336040	0	0	10.39	0
REXX	Rex Energy Corporati	Energy	Oil & Gas Production	0	-2.059	0	94170700	0	5.48	0.386	0.769
RFAP	Fst Tst Rvrfrt Dy Ap			0	0	0	0	0	0	0	0
RFDI	First Trust Rvfrnt Ddi			0	0	0	0	0	0	0	0
RFEM	First Trust Riverfront Dynamic			0	0	0	0	0	0	0	0
RFEU	First Trust Rvrfr Dy EU			0	0	0	0	0	0	0	0
RFIL	RF Industries Ltd	Capital Goods	Electrical Products	0	-0.47	5.33	8837500	0.08	0	0.44	0.62
RGCO	Rgc Resources Inc	Public Utilities	Oil & Gas Production	21.48	1.28	3.16	4796000	0.87	0	2.13	2.3
RGEN	Repligen Cp	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	145.27	0.21	0	33920850	0	2.75	10.2	6.15
RGLD	Royal Gold Inc	Basic Industries	Precious Metals	441.54	0.16	1.37	65287290	0.96	1.39	11.16	2.02
RGLS	Regulus Therapeutics			0	-1.31	0	52919150	0	-0.02	5.496	0.91
RGNX	Regenxbio Inc Cmn			0	-1.84	0	26475140	0	0	64.01	2.61
RGSE	Real Goods Solar Inc			0	-868.69	0	268000	0	0	0.03	0
RIBT	Ricebran Technologie			0	-0.99	0	9853933	0	-0.03	0.25	13.2
RIBTW	Ricebrantech Warrant			0	0	0	0	0	0	0	0
RICK	RCI Hospitality Hold	Consumer Services	Restaurants	15.4	1.1	0.67	9740260	0.12	0.31	1.29	1.38
RIGL	Rigel Pharmaceutical	Consumer Durables	Major Pharmaceuticals	0	-0.72	0	98936260	0	-0.06	9.54	3.75
RILY	B. Riley Financl Cmn			37.75	0.46	1.69	18976810	0.29	0	2.82	2.28
RILYL	B. Riley Financial Inc			0	0	0	0	0	0	0	0
RKDA	Arcadia Bio Cmn Stk			0	-0.401	0	44477610	0	-0.15	10.357	1.502
RLJE	Rlj Entertainment			0	-13.4	0	4575893	0	0	0.09	0
RLOG	Rand Logistics Inc	Consumer Services	Marine Transportation	0	-1.137	0	18565400	0	-0.03	0.138	0.697
RMBS	Rambus Inc	Technology	Semiconductors	213.17	0.06	0	111024200	0	1.33	4.16	2.54
RMCF	Rocky Mt Chocolate	Consumer Non-Durables	Specialty Foods	12.43	0.87	4.47	5853954	0.48	0	1.62	3.29
RMGN	Rmg Networks Holding			0	-0.13	0	36885720	0	-0.3	0.69	3.93
RMR	The Rmr Grp A Cmn			17.49	2.33	2.17	16082020	1	0	3.33	5.25
RMTI	Rockwell Medical In	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	0	-0.41	0	51527210	0	-0.77	5.57	5.4
RNDB	Randolph Bancorp Inc			63.25	0.23	0	5408108	0	0	3.59	0.93
RNET	Rignet Inc	Consumer Services	Telecommunications Equipment	0	-1.07	0	17927220	0	-1.58	1.49	2.79
RNST	Renasant Corporation	Finance	Major Banks	18.39	2.17	1.87	44349790	0.72	1.66	4.06	1.41
RNVA	Rennova Health Inc			0	-6.43	0	55166670	0	0	0.24	0
RNVAZ	Rennova Health Inc Wt			0	0	0	0	0	0	0	0
RNWK	Realnetworks Inc	Technology	EDP Services	0	-0.96	0	37041410	0	0	1.49	2.02
ROBO	Robo Glb Rob			0	-0.11	0	0	0	0	0	0
ROCK	Gibraltar Ind Inc	Capital Goods	Steel/Iron Ore	33.58	1.29	0	31530490	0	1.37	1.27	2.86
ROIA	Radio One Inc	Consumer Services	Broadcasting	0	-0.44	0	47546430	0	0	0.29	0
ROIAK	Radio One Inc Cl D	Consumer Services	Broadcasting	0	-0.44	0	47545760	0	0	0.31	0
ROIC	Retail Opp Invts Cp	Consumer Services	Real Estate Investment Trusts	73.48	0.29	3.4	109150000	0.72	9.45	10.26	1.93
ROKA	Roka Bioscience Inc			0	-20.132	0	1841621	0	-0.01	1.1579	0.2051
ROLL	RBC Bearings Incorp	Capital Goods	Metal Fabrications	33.49	3.06	0	23545280	0	2.74	3.63	3.27
ROSG	Rosetta Genomics Ltd	Consumer Durables	Major Pharmaceuticals	0	-0.897	0	20872520	0	-0.05	0.9589	1.1593
ROST	Ross Stores Inc	Consumer Services	Clothing/Shoe/Accessory Stores	25.29	2.72	0.79	394098000	0.54	2.21	2.13	10.14
RP	Realpage Inc	Technology	Computer Software: Prepackaged Software	190	0.17	0	80495360	0	2.18	4.81	7.37
RPD	Rapid7 Inc Cmn Stk			0	-1.48	0	41125790	0	-0.65	3.56	10.84
RPRX	Repros Therapeutics	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	0	-0.81	0	25425000	0	-0.06	0	3.6
RPXC	Rpx Corporation			28.14	0.42	0	49151830	0	0.96	1.72	1.15
RRGB	Red Robin Gourm	Consumer Services	Restaurants	21.05	2.35	0	12857080	0	1.85	0.48	1.72
RRR	Rd Rock Rsrts Cla Cmn			19.22	1.23	1.7	115807300	0.4	2.97	1.94	14.39
RSYS	Radisys Cp	Technology	Computer peripheral equipment	0	-0.21	0	38440890	0	2.13	0.76	2.71
RTIX	Rti Surgical Inc	Health Care	Industrial Specialties	0	-0.05	0	58158210	0	11	0.69	1.08
RTK	Rentech Cmn Stk			0.23	10.42	0	23189870	0	0.01	0.18	0.19
RTNB	Root9B Technologies Inc			0	-3.177	0	5623674	0	0	1.7466	3.1589
RTRX	Retrophin Inc Cmn			0	-1.14	0	37731900	0	-0.8	6.31	2.6
RTTR	Ritter Pharmac. Com			0	-1.82	0	10729890	0	0	0	6.09
RUN	Sunrun Inc Cmn Stk			13.05	0.46	0	103816400	0	-0.17	1.37	0.94
RUSHA	Rush Entpr Cl A	Consumer Durables	Automotive Aftermarket	34.96	0.93	0	39324120	0	5.09	0.29	1.5
RUSHB	Rush Entpr Cl B	Consumer Durables	Automotive Aftermarket	33.67	0.93	0	39234450	0	0	0.28	1.44
RUTH	Ruth's Hospitality	Consumer Services	Restaurants	18.78	0.93	1.62	30638860	0.28	1.21	1.38	7.04
RVEN	Reven Housing REIT			0	-0.234	0	10551880	0	0	11.1864	1.8339
RVLT	Revolution Lgt Tc			0	-0.04	0	20846040	0	0	0.86	1.14
RVNC	Revance Therapeutics			0	-3.06	0	28515180	0	-0.57	1996.05	2.98
RVSB	Riverview Bancorp	Finance	Savings Institutions	25.93	0.3	1.03	22489720	0.08	1.96	4.17	1.59
RWLK	Rewalk Roboti Ord Sh			0	-2.53	0	16333330	0	0	5.96	5.71
RXDX	Ignyta Inc Cmn			0	-3.25	0	41651610	0	0	0	2.53
RXII	Rxi Pharmaceuticals	Consumer Durables	Major Pharmaceuticals	0	-1.416	0	6598586	0	0	250.0805	1.5652
RXIIW	Rxi Pharmaceuticals Corporation Warrants Expirin			0	0	0	0	0	0	0	0
RYAAY	Ryanair Hldgs Plc	Transportation	Air Freight/Delivery Services	14.91	5.51	0	246713700	0	0.62	2.84	3.88
SABR	Sabre Corporation Cmn			26.48	0.86	2.31	278875700	0.52	0.93	1.86	10.05
SAEX	Saexploration Hldgs			0	-9.05	0	9342444	0	0	0.29	1.05
SAFM	Sanderson Farms In	Consumer Non-Durables	Meat/Poultry/Fish	10.96	8.37	1.04	22791710	0.96	0.78	0.74	1.76
SAFT	Safety Ins Group Inc	Finance	Property-Casualty Insurers	17.52	4.17	3.94	15184680	2.8	1.18	1.34	1.58
SAGE	Sage Therapeutic Com			0	-4.2	0	37115140	0	0	0	4.27
SAIA	Saia Inc	Transportation	Trucking Freight/Courier Services	25.96	1.87	0	25128730	0	1.43	0.98	2.47
SAJA	Sajan Cmn Stk			0	-0.026	0	4796297	0	0	0.6484	3.3503
SAL	Salisbury Bancorp			15.91	2.41	2.96	2736115	1.12	0	2.82	1.1
SALE	Retailmenot Inc			50.57	0.17	0	48495460	0	-1.75	1.58	0.89
SALM	Salem Media Grp Inc	Consumer Services	Broadcasting	15.81	0.43	3.8	25823530	0.26	2.72	0.65	0.83
SAMG	Silvercrest Ast Cm A			24.26	0.57	3.44	8048746	0.48	1.21	1.43	2.39
SANM	Sanmina Corp	Technology	Electrical Products	15.23	2.64	0	74285720	0	-0.89	0.44	1.78
SANW	S&W Seed Company	Consumer Non-Durables	Farming/Seeds/Milling	0	-0.07	0	17861540	0	2.58	0.86	1.22
SASR	Sandy Spring Bancorp	Finance	Major Banks	20.8	2	2.52	23900940	1.04	2.23	5.05	1.85
SATS	Echostar Corp	Technology	Radio And Television Broadcasting And Communications Equipment	24.14	2.23	0	94034560	0	5.58	1.61	1.28
SAUC	Diversified Rstrt HD			0	-0.41	0	26672220	0	-1.39	0.24	3.15
SAVE	Spirit Airlines Inc			14.33	3.76	0	69413510	0	2.64	1.6	2.67
SBAC	SBA Communications	Consumer Services	Telecommunications Equipment	132.54	0.81	0	124065100	0	9.39	8.23	0
SBBP	Strongbridge Bio Ord			0	-2.04	0	21204440	0	0	0	0.81
SBBX	Sussex Bancorp	Finance	Major Banks	18.19	1.19	0.75	4614781	0.16	1.57	3.18	1.64
SBCF	Seacoast Banking Cp	Finance	Major Banks	29.5	0.78	0	37603220	0	2.03	4.92	1.98
SBCP	Sunshine Bancorp Cmn			0	-0.01	0	5138996	0	0	4.39	0.85
SBFG	Sb Financial Group			13.6	1.38	1.39	4843117	0.26	0	2.11	1.25
SBFGP	Sb Fin Grp Dep Shs			12.7	1.38	3.71	4842857	0.65	0	1.97	1.17
SBGI	Sinclair Brdcst A	Consumer Services	Broadcasting	18.76	1.91	2.06	90655500	0.72	6.74	1.24	6.18
SBLK	Star Bulk Carriers	Transportation	Marine Transportation	0	-9.74	0	45733880	0	0.22	1.74	0.36
SBLKL	Strblk 8% Sr Nt 2019			0	-0.201	0	1999991000	0	0	306.6756	2.1424
SBNY	Signature Bank	Finance	Major Banks	21.28	7.37	0	53695550	0	1.43	8.15	2.33
SBOT	Stellar Biotch Cm ST			0	-0.53	0	10137730	0	0	19.72	1.68
SBPH	Spring Bank Ph CS			0	-2.76	0	7766879	0	0	130.19	4.4
SBRA	Sabra REIT	Consumer Services	Real Estate Investment Trusts	27.16	0.95	6.59	65395100	1.68	4.56	6.27	1.64
SBRAP	Sabra Hlthcare REIT			27.22	0.95	6.9	65242720	1.78	0	6.34	1.66
SBSI	Southside Bancshares	Finance	Major Banks	18.28	1.86	2.94	28542060	1	8.34	5.74	1.87
SBUX	Starbucks Corp	Consumer Services	Restaurants	28.83	1.95	1.63	1457488000	0.9	1.69	3.75	14.03
SCAC	Saban Capital Acquisition Corp			0	0	0	25000000000	0	0	0	0
SCACU	Saban Capital Acquisition Corp. Un			0	0	0	23500000000	0	0	0	0
SCACW	Saban Capital Acquisition Corp. Warrants			0	0	0	0	0	0	0	0
SCAI	Surgical Care Affili			102.63	0.55	0	40318300	0	2.77	1.92	5.42
SCHL	Scholastic Cp	Consumer Services	Books	30.46	1.52	1.3	34579640	0.6	3.01	0.89	1.25
SCHN	Schnitzer Steel A	Consumer Durables	Industrial Specialties	0	-0.57	3.02	27370860	0.75	2.07	0.5	1.38
SCKT	Socket Mobile	Technology	Computer Manufacturing	9.28	0.42	0	5863753	0	0	1.1	4.07
SCLN	Sciclone Pharmaceut	Consumer Durables	Major Pharmaceuticals	14.07	0.7	0	51052790	0	0	3.15	2.39
SCMP	Sucampo Pharma Inc	Consumer Durables	Major Pharmaceuticals	39.02	0.3	0	42818180	0	0.68	2.33	3.42
SCON	Superconductor Tech	Technology	Radio And Television Broadcasting And Communications Equipment	0	-4.2	0	3243243	0	0	24.38	0.5
SCOR	Comscore Inc	Miscellaneous	Business Services	0	-0.18	0	38963180	0	1.59	2.48	2.32
SCSC	Scansource Inc	Technology	Retail: Computer Software & Peripheral Equipment	17.39	2.51	0	25229360	0	1.63	0.31	1.4
SCSS	Select Comfort Cp	Consumer Durables	Home Furnishings	19.76	0.4	0	43569000	0	1.34	0.7	5.74
SCVL	Shoe Carnival Inc	Consumer Services	Clothing/Shoe/Accessory Stores	18.08	1.52	1.05	18422070	0.28	1.3	0.49	1.5
SCWX	Secureworks Corp CS			0	-0.57	0	80670860	0	-3.65	2.09	1.22
SCYX	Scynexis Inc Cmn			0	-2.12	0	23991230	0	0	319.25	2.42
SCZ	Ishares MSCI EAFE Sm			0	0	0	0	0	0	0	0
SEAC	Sea Change Intl In	Technology	Radio And Television Broadcasting And Communications Equipment	0	-1.91	0	35208000	0	-0.08	1	0.92
SEDG	Solaredge Tech Cmn			7.67	1.76	0	41062960	0	2.89	1.06	1.95
SEED	Origin Agritech Limi	Consumer Non-Durables	Farming/Seeds/Milling	0	-0.42	0	22872150	0	0	0.98	1.83
SEIC	Sei Investments Co	Finance	Investment Bankers/Brokers/Service	24.44	2.03	1.14	159008500	0.56	1.63	5.58	6
SELB	Selecta Biosciences			0	-4.16	0	0	0	0	0	0
SELF	Global Self Storage			15.81	0.29	5.73	7415218	0.26	0	6.88	0.84
SENEA	Seneca Foods Cp A	Consumer Non-Durables	Packaged Foods	13.95	2.82	0	9759085	0	0	0.29	0.89
SENEB	Seneca Foods Cp B	Consumer Non-Durables	Packaged Foods	14.18	2.82	0	9759000	0	0	0.31	0.96
SEV	Sevcon Inc			0	-1.51	0	5201703	0	0	1.53	6.01
SFBC	Sound Financial Cmn	Finance	Major Banks	14.28	2.08	1.36	2498990	0.4	0	2.75	1.22
SFBS	Servisfirst Bancs Cmn			27.03	1.52	0.39	52580330	0.16	0	11.2	4.11
SFLY	Shutterfly Inc	Miscellaneous	Other Consumer Services	97.38	0.45	0	33546330	0	1.38	1.28	2.61
SFM	Sprouts Farmers Mark			21.96	0.89	0	142418000	0	1.92	0.68	3.62
SFNC	Simmons First Natl	Finance	Major Banks	19.36	3.07	1.63	31339510	0.96	3.52	4.69	1.6
SFST	Southern First Bancs	Finance	Major Banks	17.32	1.94	0	6463988	0	1.96	4.09	1.94
SGBK	Stonegate Bk Cmn Stk			22.14	2.07	0.7	14189040	0.32	1.08	6.94	1.87
SGC	Superior Uniform Grp	Consumer Non-Durables	Apparel	19.75	0.88	2.06	14436130	0.35	0	1.02	2.27
SGEN	Seattle Genetics Inc	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	0	-0.78	0	141788600	0	-2	21.31	14.05
SGLB	Sigma Labs Inc			0	0	0	0	0	0	0	0
SGMA	Sigmatron Intl Inc	Technology	Electrical Products	45.31	0.1	0	4186937	0	0	0.07	0.3
SGMO	Sangamo Therapeutics	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	0	-1.08	0	70623380	0	0	13.52	1.84
SGMS	Scientific Games	Technology	EDP Services	0	-4.27	0	87344910	0	-0.15	0.62	0
SGNL	Signal Genetics Cmn			0	-14.1	0	719310	0	0	3.22	2.23
SGOC	Sgoco Group Ltd	Technology	Radio And Television Broadcasting And Communications Equipment	0	-0.7	0	7165715	0	0	4.12	0.3
SGQI	Janus Detroit Street Trust Janus Sg Global Quali			0	0	0	0	0	0	0	0
SGRP	Spar Group Inc	Miscellaneous	Business Services	21.15	0.05	0	20636360	0	0	0.18	1.2
SGRY	Surgery Partners CS			103.09	0.19	0	48493000	0	0.35	0.9	0
SGYP	Synergy Pharma Cmn			0	-1.17	0	179902800	0	0	0	93.43
SHBI	Shore Bancshares Inc	Finance	Major Banks	22.43	0.76	0.82	12663930	0.14	1.77	4.06	1.4
SHEN	Shenandoah Telecom	Public Utilities	Telecommunications Equipment	119.7	0.23	0.94	48824590	0.25	-13.68	2.8	4.38
SHIP	Seanergy Maritime Hl	Transportation	Marine Transportation	0	-1.22	0	20695240	0	0	0.74	1.19
SHIPW	Seanergy Maritime Holdings Corp Class A Warrants	Transportation	Marine Transportation	0	0	0	0	0	0	0	0
SHLD	Sears Hldgs Corp	Consumer Services	Department/Specialty Retail Stores	0	-20.53	0	107033000	0	0	0.03	0
SHLDW	Sears Holdings C Wt			0	0	0	0	0	0	0	0
SHLM	Schulman A Inc	Basic Industries	Major Chemicals	0	-12.57	2.48	29363100	0.82	5.44	0.4	47.17
SHLO	Shiloh Inds Inc	Capital Goods	Industrial Specialties	65	0.21	0	17813920	0	0	0.22	1.77
SHOO	Steven Maddens Ltd	Consumer Non-Durables	Shoe Manufacturing	18.66	1.97	0	60680280	0	1.94	1.52	2.97
SHOR	Shoretel Inc	Public Utilities	Telecommunications Equipment	0	-0.27	0	68194320	0	15.67	1.36	2.41
SHOS	Sears Hometown			0	-4.79	0	22715790	0	0	0.04	0.26
SHPG	Shire Plc Ads			262.43	0.65	0.47	297850000	0.8	0.93	5.5	1.73
SHSP	Sharpspring Inc			11.94	0.42	0	8358416	0	-1.06	2.47	1.64
SIEB	Siebert Fin Cp	Finance	Investment Bankers/Brokers/Service	0	-0.12	0	22086790	0	0	6.51	4.89
SIEN	Sientra Inc Cmn			0	-3.34	0	18593420	0	-0.19	10.03	1.74
SIFI	Si Financial Grp MD	Finance	Savings Institutions	15.79	0.95	1.34	11819330	0.2	0	3.14	1.07
SIFY	Sify Techs Ltd Ads	Technology	Computer Software: Programming, Data Processing	19.35	0.05	1.65	141033700	0.01	0	0.49	1.12
SIGI	Selective Ins Group	Finance	Property-Casualty Insurers	16.02	2.7	1.48	58034680	0.64	1.44	1.09	1.63
SIGM	Sigma Designs Inc	Technology	Semiconductors	0	-0.43	0	37820470	0	-2.6	1.03	1.58
SILC	Silicom Limited	Technology	Computer Communications Equipment	20.64	1.77	2.81	7379962	1	0.97	2.67	2.21
SIMO	Silicon Motion Techn	Technology	Semiconductors	13.43	3.12	2	35313770	0.8	-2.45	2.54	3.19
SINA	Sina Corporation	Technology	Computer Software: Prepackaged Software	24.68	3.03	0	70405570	0	-2.8	5.37	1.99
SINO	Sino-Global Shipping	Transportation	Oil Refining/Marketing	0	-0.17	0	8279412	0	0	3.37	1.83
SIR	Select Income REIT Common Share			22.26	1.15	8.11	89598750	2.04	2.82	4.87	1.08
SIRI	Sirius XM Holdings I	Consumer Services	Broadcasting	31.53	0.15	0.85	4714588000	0.04	0.78	4.42	0
SITO	Sito Mobile Cmn			19.64	0.11	0	20678900	0	-7.37	1.05	2.56
SIVB	Svb Financial Grp	Finance	Major Banks	24.28	7.31	0	52234180	0	2.25	6.2	2.57
SIVBO	Svb Capital II	Finance	Major Banks	0	0	0	0	0	0	0	0
SKIS	Peak Resorts Cmn			0	-0.37	0	13982610	0	0	0.81	1.44
SKLN	Skyline Medical Cmn			0	-4.63	0	3803653	0	0	16.43	720
SKOR	Flxshrs Crscr US Cor			0	0	0	0	0	0	0	0
SKYS	Sky Solar Hold Ads			29.11	-0.32	0	59265220	0	-0.94	2.33	1.02
SKYW	Skywest Inc	Transportation	Air Freight/Delivery Services	0	-3.14	0.56	51862070	0.2	0.6	0.59	1.36
SKYY	First Trust ISE Clou			0	0	0	0	0	0	0	0
SLAB	Silicon Labs Inc	Technology	Semiconductors	49.66	1.45	0	41944440	0	2.04	4.4	3.71
SLCT	Select Bancorp Inc			19.03	0.58	0	11644930	0	0	3.87	1.23
SLGN	Silgan Holdings	Consumer Durables	Containers/Packaging	23.69	2.55	1.13	58112580	0.68	2.22	0.96	7.42
SLIM	The Obesity ETF			0	0	0	0	0	0	0	0
SLM	SLM Corporation			23.45	0.53	0	428801300	0	1.23	6.64	2.98
SLMAP	SLM Cp Srs A Pfd			97.04	0.53	6.8	428932500	3.48	0	27.55	12.38
SLMBP	SLM Cp Srs B Pfd			126.08	0.53	4.11	428913500	2.58	0	35.33	15.87
SLP	Simulations Plus Inc	Technology	EDP Services	32.46	0.31	2.03	17230300	0.2	1.54	8.26	7.27
SLQD	Ishares 0-5 Ig Corp			0	0	0	0	0	0	0	0
SLRC	Solar Capital Cmn			0	1.77	7.49	0	1.6	2.58	0	0
SLVO	CS X-Links Silver Sh			0	0	0	0	0	0	0	0
SMBC	Southern Mo Bancorp	Finance	Banks	17.75	2	1.14	7449986	0.4	0	4.67	2
SMBK	Smartfinancial Cm ST			29.09	0.75	0	5888176	0	0	3.16	1.24
SMCI	Super Micro Computer	Technology	Computer Manufacturing	23.29	1.14	0	48120300	0	1.08	0.57	1.7
SMCP	Alphamark Actmg Smcp			0	0	0	0	0	0	0	0
SMED	Sharps Compliance	Basic Industries	Environmental Services	0	-0.13	0	15985080	0	-5.24	2.09	2.9
SMIT	Schmitt Inds Inc	Capital Goods	Industrial Machinery/Components	0	-0.48	0	2993750	0	0	0.43	0.63
SMMF	Summit Financial Gp	Finance	Major Banks	15.16	1.61	1.62	10736070	0.4	2.49	4.41	1.71
